year,first_name,country,sex,count
2019,Name221,Australia,Female,8729
2017,Name831,Mexico,Female,6487
2021,Name152,Australia,Female,4729
2018,Name643,Australia,Male,1316
2020,Name370,South Korea,Female,9183
2013,Name167,Australia,Female,6427
2016,Name880,South Korea,Male,4678
2014,Name92,Mexico,Male,564
2023,Name713,India,Female,7158
2018,Name922,South Korea,Male,6522
2019,Name182,Mexico,Female,5306
2022,Name843,Brazil,Male,687
2011,Name487,South Korea,Female,6520
2016,Name785,Mexico,Male,3046
2016,Name369,United Kingdom,Female,2076
2021,Name588,Brazil,Male,8913
2022,Name600,United Kingdom,Female,8465
2019,Name774,India,Male,7276
2017,Name321,Australia,Male,1814
2016,Name493,Australia,Male,5434
2012,Name875,Mexico,Female,6051
2010,Name60,United Kingdom,Female,3010
2015,Name918,Argentina,Female,1876
2016,Name1,Brazil,Female,337
2017,Name968,Argentina,Female,5686
2022,Name66,Brazil,Female,6239
2015,Name992,United States,Female,9994
2019,Name535,United States,Male,239
2014,Name509,Australia,Male,4696
2021,Name880,Australia,Female,8207
2020,Name294,India,Male,2217
2017,Name452,India,Female,8649
2023,Name387,United States,Male,9043
2011,Name477,United Kingdom,Male,219
2012,Name78,Brazil,Male,9565
2013,Name906,United States,Male,9802
2012,Name663,United Kingdom,Female,5089
2016,Name100,United States,Female,986
2015,Name345,India,Male,9036
2014,Name872,United States,Female,8054
2010,Name752,Mexico,Male,6079
2013,Name61,United States,Male,3848
2012,Name419,Argentina,Male,4487
2022,Name413,Japan,Male,9251
2020,Name886,India,Male,8429
2019,Name244,Australia,Female,171
2023,Name711,United Kingdom,Female,6024
2020,Name256,Brazil,Male,4889
2019,Name878,Brazil,Male,6992
2015,Name809,Argentina,Female,5495
2018,Name646,South Korea,Female,8460
2010,Name613,Australia,Female,4556
2017,Name703,Mexico,Male,3145
2020,Name98,South Korea,Male,8185
2018,Name675,South Korea,Female,7056
2019,Name961,Australia,Male,9122
2016,Name488,United Kingdom,Female,7809
2022,Name93,Australia,Male,7395
2011,Name678,South Korea,Male,2398
2013,Name900,India,Female,7823
2016,Name402,United States,Male,1908
2023,Name481,India,Male,4260
2017,Name807,Australia,Female,6023
2016,Name110,United Kingdom,Male,1110
2020,Name151,Japan,Female,5340
2012,Name709,Mexico,Female,6195
2022,Name826,India,Male,7536
2010,Name521,Brazil,Male,1238
2020,Name128,United Kingdom,Male,5830
2020,Name931,United States,Female,4394
2011,Name694,Australia,Male,7256
2020,Name788,Brazil,Male,3257
2019,Name237,India,Female,3330
2019,Name750,Brazil,Female,104
2013,Name58,Mexico,Female,5841
2013,Name964,United States,Female,4870
2013,Name742,India,Male,8157
2015,Name33,Mexico,Female,2770
2011,Name699,Japan,Female,7118
2021,Name676,Argentina,Female,6130
2020,Name924,United States,Female,2837
2016,Name437,Argentina,Female,4480
2023,Name159,United States,Male,5421
2023,Name863,Argentina,Female,5927
2017,Name105,Brazil,Male,9034
2021,Name206,India,Female,5978
2010,Name965,United States,Male,315
2023,Name274,Brazil,Male,7340
2016,Name217,South Korea,Male,8613
2019,Name154,Japan,Female,6504
2018,Name998,Australia,Female,412
2019,Name553,United Kingdom,Male,8571
2018,Name602,Japan,Male,129
2018,Name433,Mexico,Male,855
2016,Name172,Mexico,Female,7763
2015,Name532,United Kingdom,Male,1624
2013,Name184,Brazil,Female,1173
2013,Name227,United Kingdom,Male,4526
2012,Name413,Brazil,Female,6264
2015,Name233,United States,Female,7742
2011,Name928,Argentina,Male,4298
2021,Name797,United States,Female,3363
2023,Name833,Japan,Male,4703
2018,Name215,Argentina,Male,2304
2019,Name409,Japan,Female,5206
2019,Name898,Mexico,Male,304
2017,Name244,Brazil,Male,3732
2023,Name915,Mexico,Male,4517
2010,Name793,India,Male,3956
2013,Name544,South Korea,Male,2113
2011,Name930,United Kingdom,Male,4951
2023,Name318,Japan,Male,1031
2020,Name812,South Korea,Male,1078
2014,Name682,Mexico,Female,7433
2018,Name854,South Korea,Female,5703
2018,Name254,United States,Female,856
2021,Name540,Japan,Female,504
2015,Name269,United States,Male,632
2010,Name617,India,Male,5509
2011,Name136,Brazil,Female,6470
2017,Name681,Brazil,Male,4378
2012,Name126,India,Female,1071
2013,Name217,Australia,Female,2703
2020,Name243,Australia,Female,6477
2015,Name708,South Korea,Male,2741
2019,Name263,Brazil,Male,5249
2017,Name72,Australia,Female,9173
2019,Name141,United Kingdom,Female,8833
2019,Name773,United States,Male,7702
2023,Name301,Mexico,Female,9412
2020,Name512,United Kingdom,Male,9519
2014,Name168,Japan,Male,992
2020,Name898,Argentina,Female,4324
2015,Name325,Mexico,Male,8948
2022,Name644,Brazil,Female,7250
2011,Name336,South Korea,Male,8623
2018,Name83,United Kingdom,Male,4610
2020,Name527,United States,Male,9402
2018,Name696,South Korea,Male,7668
2021,Name739,South Korea,Male,6266
2015,Name211,India,Female,6871
2010,Name390,India,Female,2547
2019,Name986,South Korea,Female,5497
2020,Name631,Australia,Male,4692
2010,Name61,Japan,Male,6851
2010,Name274,Brazil,Female,8249
2020,Name312,Japan,Female,1273
2017,Name175,Brazil,Female,5146
2015,Name922,Argentina,Male,7348
2017,Name551,United States,Female,1164
2018,Name615,Australia,Male,727
2020,Name787,Japan,Male,8504
2015,Name305,Japan,Male,8217
2015,Name842,India,Female,6609
2015,Name462,South Korea,Male,8083
2016,Name145,Mexico,Male,4770
2023,Name892,Japan,Male,3600
2015,Name746,United States,Female,9947
2018,Name89,Japan,Female,1764
2016,Name815,Mexico,Female,7782
2013,Name453,United States,Male,8094
2015,Name380,Japan,Male,8332
2011,Name99,Mexico,Female,8092
2014,Name705,Brazil,Male,947
2013,Name59,Argentina,Male,7088
2017,Name950,India,Male,5612
2022,Name563,Mexico,Male,9980
2022,Name514,India,Male,5989
2014,Name904,South Korea,Female,1176
2014,Name255,India,Male,8066
2013,Name769,United Kingdom,Male,636
2011,Name783,India,Male,9921
2013,Name43,India,Male,4692
2017,Name188,Brazil,Female,2066
2015,Name82,United Kingdom,Male,1428
2013,Name866,Japan,Male,4056
2012,Name564,Brazil,Male,6864
2011,Name415,Japan,Female,5809
2014,Name15,Australia,Female,3779
2018,Name367,Mexico,Male,2495
2021,Name682,Mexico,Female,744
2013,Name104,United Kingdom,Female,3614
2019,Name115,Argentina,Male,768
2012,Name682,South Korea,Male,6726
2019,Name889,Argentina,Female,9546
2018,Name612,Australia,Female,5703
2020,Name153,Mexico,Female,1793
2015,Name436,United States,Male,9654
2011,Name18,United States,Male,8971
2012,Name709,Mexico,Male,2894
2016,Name391,Australia,Female,5731
2011,Name667,United Kingdom,Female,5143
2018,Name857,United States,Male,8647
2013,Name377,United States,Female,5722
2010,Name167,United States,Male,3203
2023,Name684,Australia,Male,4757
2019,Name136,South Korea,Male,717
2017,Name111,India,Male,4029
2023,Name33,United Kingdom,Male,119
2010,Name561,Mexico,Male,1385
2021,Name568,United States,Male,4201
2019,Name244,United Kingdom,Male,4877
2018,Name963,India,Female,1545
2021,Name533,South Korea,Female,398
2010,Name591,Japan,Male,4919
2012,Name656,Mexico,Female,2434
2012,Name194,India,Female,1711
2022,Name547,India,Male,7294
2013,Name276,South Korea,Male,6726
2018,Name834,India,Male,7671
2017,Name212,South Korea,Female,4432
2013,Name760,United States,Female,5069
2022,Name486,United Kingdom,Female,4043
2020,Name425,Japan,Male,4672
2019,Name326,India,Male,704
2018,Name675,Australia,Female,7459
2017,Name586,United Kingdom,Male,9947
2011,Name737,United States,Female,4588
2012,Name491,United States,Female,1523
2021,Name647,Japan,Male,5207
2015,Name323,United Kingdom,Male,277
2012,Name341,United States,Male,412
2020,Name482,India,Male,9615
2013,Name445,Japan,Female,9912
2017,Name372,Argentina,Female,8073
2017,Name587,United States,Male,4330
2011,Name829,United Kingdom,Male,503
2010,Name268,United Kingdom,Male,2169
2017,Name593,Argentina,Male,4828
2019,Name517,South Korea,Male,1079
2020,Name82,Australia,Female,2650
2015,Name680,Brazil,Male,7044
2012,Name195,Mexico,Female,6479
2022,Name821,India,Male,7738
2013,Name840,Australia,Female,1119
2022,Name116,United States,Female,1336
2018,Name937,South Korea,Male,7500
2022,Name14,India,Female,5362
2023,Name575,India,Male,4072
2010,Name943,Brazil,Male,4917
2014,Name72,Brazil,Male,8095
2023,Name433,Mexico,Female,1063
2016,Name794,United Kingdom,Female,5936
2020,Name376,Brazil,Male,4895
2016,Name301,South Korea,Male,9526
2015,Name463,South Korea,Female,3143
2017,Name967,Brazil,Female,3596
2017,Name731,Australia,Female,6008
2019,Name507,Argentina,Female,8421
2010,Name492,Brazil,Female,6923
2018,Name698,Brazil,Female,1452
2016,Name28,Japan,Male,3486
2023,Name394,United States,Female,7477
2016,Name717,India,Female,4174
2016,Name732,Argentina,Female,5987
2023,Name607,Mexico,Male,7585
2011,Name264,Mexico,Female,1196
2013,Name370,Australia,Female,1454
2014,Name892,South Korea,Female,5978
2022,Name132,India,Male,1458
2016,Name324,South Korea,Female,9390
2022,Name475,Australia,Female,2415
2019,Name104,South Korea,Male,1485
2022,Name987,South Korea,Female,4356
2019,Name850,Argentina,Male,4043
2019,Name411,United States,Male,5983
2019,Name841,India,Female,5583
2019,Name255,United States,Male,8761
2022,Name441,Japan,Female,4132
2014,Name594,Japan,Female,6007
2013,Name435,India,Male,7867
2010,Name388,United States,Male,6857
2016,Name894,Argentina,Male,286
2023,Name210,Japan,Male,7747
2021,Name16,Australia,Male,3435
2014,Name309,United States,Female,3187
2013,Name768,United States,Female,9242
2022,Name552,Argentina,Female,7586
2019,Name866,South Korea,Female,4548
2011,Name856,United Kingdom,Male,1829
2020,Name435,Mexico,Female,7535
2018,Name224,Mexico,Female,729
2010,Name755,Japan,Female,6218
2016,Name962,Brazil,Male,826
2015,Name584,India,Female,4322
2022,Name595,Australia,Male,905
2010,Name755,India,Male,9148
2017,Name851,United Kingdom,Male,3935
2014,Name239,United Kingdom,Male,5087
2019,Name884,United States,Female,1975
2017,Name79,United States,Male,5538
2015,Name73,United States,Female,5777
2021,Name192,Argentina,Male,9294
2021,Name806,Brazil,Female,6348
2013,Name448,United Kingdom,Male,5565
2016,Name748,Japan,Male,2352
2011,Name860,Japan,Male,3343
2015,Name15,Japan,Female,4900
2017,Name895,United Kingdom,Female,965
2023,Name428,Australia,Male,9151
2010,Name292,Brazil,Male,6581
2010,Name823,United States,Female,3885
2022,Name420,United Kingdom,Female,3643
2017,Name743,South Korea,Female,5907
2013,Name175,United States,Male,5024
2023,Name23,India,Female,1263
2018,Name891,India,Male,8980
2021,Name811,United States,Female,5899
2017,Name471,Japan,Male,1461
2017,Name82,India,Female,6109
2013,Name808,Brazil,Female,1653
2021,Name914,Japan,Male,6284
2023,Name752,Argentina,Male,3408
2021,Name327,Japan,Female,2279
2019,Name432,Australia,Male,5057
2022,Name428,Brazil,Male,3630
2013,Name989,United States,Female,5506
2023,Name443,Brazil,Male,135
2014,Name441,India,Female,7305
2012,Name757,India,Female,7164
2015,Name478,United Kingdom,Female,5564
2011,Name565,Mexico,Female,6711
2012,Name326,Argentina,Male,6300
2020,Name312,United States,Male,8071
2014,Name209,Mexico,Female,3539
2010,Name153,Australia,Male,5829
2012,Name588,Australia,Female,708
2014,Name855,Mexico,Male,5837
2017,Name430,United Kingdom,Male,8374
2017,Name557,United Kingdom,Male,522
2018,Name151,Argentina,Female,6852
2015,Name401,India,Female,144
2023,Name743,Mexico,Female,9012
2019,Name496,India,Female,7426
2014,Name873,Brazil,Female,7695
2023,Name935,Argentina,Female,2661
2017,Name998,Australia,Male,8899
2012,Name484,Brazil,Female,2936
2023,Name860,United States,Female,9994
2013,Name529,Mexico,Male,5618
2010,Name573,Brazil,Female,8482
2010,Name965,Brazil,Female,3357
2014,Name613,Mexico,Male,4287
2010,Name202,Japan,Female,3124
2018,Name326,Brazil,Male,7460
2019,Name365,Brazil,Male,8955
2023,Name550,Mexico,Male,3569
2017,Name595,India,Female,4579
2019,Name754,India,Male,2809
2019,Name599,South Korea,Female,1182
2018,Name199,Australia,Female,9835
2023,Name743,Mexico,Male,7755
2023,Name946,South Korea,Male,9848
2019,Name181,United States,Female,6461
2018,Name21,United States,Female,5763
2023,Name619,Brazil,Female,5958
2014,Name828,South Korea,Female,8269
2018,Name68,South Korea,Female,4830
2023,Name754,Brazil,Male,9549
2019,Name948,United States,Male,6632
2020,Name375,Brazil,Female,2589
2017,Name35,United Kingdom,Female,7166
2023,Name215,Japan,Male,8136
2020,Name534,Japan,Female,6702
2023,Name185,India,Male,620
2012,Name848,Argentina,Male,4527
2019,Name667,Mexico,Female,6134
2011,Name880,India,Female,516
2015,Name288,United Kingdom,Male,8714
2021,Name440,Australia,Male,7971
2023,Name378,South Korea,Male,2016
2017,Name421,India,Female,2814
2010,Name907,Japan,Female,339
2013,Name659,Japan,Female,5472
2012,Name411,Brazil,Female,9128
2010,Name681,Mexico,Male,7868
2011,Name342,South Korea,Female,3941
2019,Name11,India,Male,7665
2022,Name345,India,Female,2443
2014,Name599,United States,Female,6884
2019,Name853,India,Female,2097
2023,Name344,United States,Male,1300
2022,Name221,Brazil,Female,3655
2012,Name680,United Kingdom,Male,6085
2020,Name228,United States,Male,1428
2010,Name459,South Korea,Male,6535
2023,Name199,Japan,Male,440
2018,Name90,Mexico,Male,7227
2017,Name954,Argentina,Female,6568
2019,Name433,Japan,Female,7129
2014,Name91,South Korea,Male,398
2023,Name832,India,Female,9646
2013,Name653,Argentina,Male,2789
2015,Name214,Mexico,Male,9297
2023,Name420,Brazil,Male,7362
2013,Name981,South Korea,Female,576
2010,Name700,United Kingdom,Male,2848
2019,Name841,Brazil,Male,1282
2010,Name796,Brazil,Male,4582
2023,Name833,Brazil,Male,2281
2012,Name273,Argentina,Female,4273
2022,Name361,India,Female,8334
2015,Name152,Australia,Female,6480
2018,Name578,South Korea,Male,9174
2012,Name615,South Korea,Male,4903
2010,Name933,United Kingdom,Male,9352
2018,Name841,South Korea,Female,2717
2018,Name279,Australia,Male,8350
2019,Name343,Argentina,Female,1377
2018,Name661,India,Male,9315
2021,Name805,South Korea,Male,3243
2010,Name606,India,Male,8790
2020,Name793,Argentina,Male,9840
2015,Name205,Japan,Female,1004
2014,Name367,Argentina,Male,3783
2011,Name675,United States,Female,4807
2022,Name737,United States,Male,8310
2021,Name884,India,Female,855
2014,Name801,United Kingdom,Female,6259
2013,Name798,United States,Male,6573
2010,Name306,South Korea,Female,2616
2019,Name716,Brazil,Male,6115
2014,Name924,Australia,Male,4324
2018,Name247,Argentina,Female,8667
2013,Name543,Japan,Female,769
2014,Name417,United Kingdom,Male,8502
2010,Name120,Australia,Male,6724
2023,Name755,Japan,Male,4306
2020,Name766,United States,Male,5114
2014,Name842,South Korea,Female,3135
2015,Name63,Argentina,Female,9099
2023,Name130,South Korea,Male,6882
2021,Name776,United Kingdom,Male,9664
2017,Name398,India,Female,8255
2020,Name40,United States,Male,1031
2023,Name961,United Kingdom,Female,5765
2021,Name923,Australia,Female,909
2013,Name491,Mexico,Male,4126
2022,Name359,Japan,Male,6474
2021,Name455,Argentina,Male,8874
2011,Name113,Mexico,Male,6891
2012,Name536,United States,Male,8147
2012,Name287,United Kingdom,Male,8267
2020,Name544,Argentina,Male,4157
2011,Name694,United Kingdom,Female,2424
2014,Name229,India,Female,4842
2020,Name144,India,Male,2700
2017,Name324,Australia,Male,9365
2020,Name222,Japan,Female,2231
2022,Name770,Australia,Female,8044
2012,Name501,Brazil,Female,8958
2019,Name263,Japan,Male,301
2021,Name877,United Kingdom,Female,5803
2014,Name856,Japan,Male,3289
2021,Name125,Brazil,Male,1446
2011,Name415,South Korea,Male,4847
2014,Name264,Australia,Female,4442
2011,Name686,United Kingdom,Female,3580
2016,Name186,Japan,Female,4169
2021,Name49,United States,Male,1653
2015,Name681,United States,Male,7345
2018,Name736,United Kingdom,Female,7627
2014,Name594,Argentina,Male,357
2011,Name258,United Kingdom,Male,4387
2020,Name764,Argentina,Female,4273
2014,Name25,Japan,Male,1865
2019,Name674,Brazil,Male,6646
2017,Name248,United States,Female,6324
2012,Name888,Brazil,Male,1193
2019,Name421,Brazil,Female,7597
2019,Name447,South Korea,Female,3640
2016,Name236,United States,Male,6514
2014,Name804,United Kingdom,Male,5621
2011,Name268,Brazil,Female,9366
2023,Name216,Australia,Female,705
2015,Name246,Brazil,Male,5767
2014,Name617,Japan,Female,3303
2020,Name192,India,Male,8984
2017,Name856,South Korea,Female,1286
2022,Name133,South Korea,Male,6627
2014,Name5,South Korea,Male,5719
2017,Name589,India,Female,3185
2014,Name691,United Kingdom,Male,9520
2017,Name215,United Kingdom,Female,8363
2015,Name409,Mexico,Male,7997
2016,Name482,Argentina,Female,2016
2010,Name6,South Korea,Female,1386
2014,Name311,Argentina,Female,6132
2015,Name369,Argentina,Female,1176
2013,Name474,United Kingdom,Female,610
2012,Name598,South Korea,Female,1270
2018,Name76,South Korea,Female,4470
2013,Name505,Japan,Male,2012
2021,Name851,United States,Female,5186
2019,Name62,Australia,Male,7595
2010,Name970,United States,Female,2004
